generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W020C206634,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,958,313,314,28,"17-01-2017 12:41","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W0120C206636,"Mulund railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,944,313,314,28,"17-01-2017 12:42","Badly maintained Mulund station","Lokmanya Tilak Road & Kesar Baug Ln, Hanuman Chowk, Mulund East, Mumbai, Maharashtra 400081"
W0200C206637,"Charni Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,957,313,314,28,"17-01-2017 12:43","Badly maintained Charni Road station","Kranti Nagar, Mangal Wadi, Girgaon, Mumbai, Maharashtra 400004"
W000C206638,"Chunabhatti railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"17-01-2017 12:43","Badly maintained Chunabhatti station","Station Rd, Vrindavan, Chunabhatti, Sion, Mumbai, Maharashtra 400022"
W0220C206639,"Byculla railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,955,313,314,28,"17-01-2017 12:43","Badly maintained Byculla station","Byculla West, Mazgaon, Mumbai, Maharashtra 400010"
W060C206640,"Bandra railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,939,313,314,28,"17-01-2017 12:45","Badly maintained Bandra station","Bandra East to West Railway Foot-Bridge, Bairam Naupada, Bandra West, Mumbai, Maharashtra 400050"
W020C206643,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"17-01-2017 12:46","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W000C206644,"Kharghar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"17-01-2017 12:46","Badly maintained Kharghar station","Sector 2, Kharghar, Navi Mumbai, Maharashtra 410210"
W0230C206645,"Mumbai Central railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,954,313,314,28,"17-01-2017 12:46","Badly maintained Mumbai Central station","Tulsiwadi Path, Dadal Estate, Bane Compound, Tardeo, Mumbai, Maharashtra 400034"
W0140C206646,"Borivali railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,2,2,934,313,314,28,"17-01-2017 12:47","Badly maintained Borivali station","Chinchpada, Borivali East, Mumbai, Maharashtra 400066"
W040C206647,"Andheri railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,13,2,938,313,314,28,"17-01-2017 12:47","Badly maintained Andheri station","Railway Colony, Andheri East, Andheri, Maharashtra 400047"
W000C206648,"Thane railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,4,2,0,313,314,28,"17-01-2017 12:47","Badly maintained Thane station","Station Rd, Shivaji Nagar, Thane East, Thane, Maharashtra 400601"
W0270C206649,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,2,2,953,313,314,28,"17-01-2017 12:48","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W060C206650,"Khar Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,31,2,939,313,314,28,"17-01-2017 12:50","Badly maintained Khar Road station","Bandra Terminus, Golibar, Khar West, Mumbai, Maharashtra 400051"
W0140C206651,"Borivali railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,2,2,934,313,314,28,"17-01-2017 12:50","Badly maintained Borivali station","Chinchpada, Borivali East, Mumbai, Maharashtra 400066"
W0190C206652,"Govandi railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,949,313,314,28,"17-01-2017 12:50","Badly maintained Govandi station","Govandi Station Over Bridge, Tata Nagar, Govandi East, Mumbai, Maharashtra 400088"
W0220C206654,"Byculla railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,955,313,314,28,"17-01-2017 12:51","Badly maintained Byculla station","Byculla West, Mazgaon, Mumbai, Maharashtra 400010"
W000C206656,"CBD Belapur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,0,313,314,28,"17-01-2017 12:51","Badly maintained CBD Belapur station","Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614"
W0230C206657,"Mumbai Central railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,954,313,314,28,"17-01-2017 12:51","Badly maintained Mumbai Central station","Tulsiwadi Path, Dadal Estate, Bane Compound, Tardeo, Mumbai, Maharashtra 400034"
